Wizard Islet South,7/27/2022,3,Claire Attridge,P727107,49.87,37.4,46,48,0,7,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,2,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727109,48.44,36.33,42,48,0,2,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8,3,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727110,46.17,34.63,38,48,0,2,0,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727111,49.44,37.08,44,48,0,3,2,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727112,47.21,35.41,42,48,0,0,1,0,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727113,49.11,36.83,42,48,0,14,1,5,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727116,48.13,36.1,42,48,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727118,48.88,36.66,42,48,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727119,44.98,33.73,36,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727120,49.09,36.82,42,48,0,0,0,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727121,47.04,35.28,40,48,0,0,0,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727122,42.33,31.74,34,48,0,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727123,46.97,35.23,40,48,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727124,43.9,32.92,36,48,0,0,1,0,0,0,0,0,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727125,43.06,32.3,34,48,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727127,51.24,38.43,48,48,0,0,1,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,2,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727129,48.98,36.73,44,48,0,0,1,1,0,0,0,0,36,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727130,48.35,36.26,42,48,2,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727131,47.98,35.99,42,48,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2,0,0,0,0,0,10,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727132,46.35,34.76,40,48,0,0,1,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Wizard Islet South,7/27/2022,3,Claire Attridge,P727134,48.89,36.67,42,48,0,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Wizard Islet South,7/27/2022,3,Claire Attridge,P727135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5992,40.13,26.75,26,48,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5993,42.19,28.13,28,48,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5994,42.1,28.07,28,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5995,42.07,28.05,28,48,0,0,2,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5996,45.18,30.12,32,48,0,5,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5997,45,30,32,48,0,0,0,3,24,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,48,2,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5998,41.03,27.35,28,48,0,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_5999,50.74,33.83,42,48,0,5,1,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6000,40.62,27.08,26,48,0,16,1,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6001,44.56,29.71,32,48,0,2,1,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,16,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6002,43.48,28.99,30,48,0,2,2,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,9,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6003,41.9,27.93,28,48,0,3,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,15,0,12,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6004,42.35,28.23,29,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,17,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6005,53.21,35.47,46,48,0,4,2,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6006,43.86,29.24,31,48,0,6,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,2,3,0,3,0,0,0,48,1,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6007,40.5,27,26,48,0,2,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,2,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6008,42.09,28.06,28,48,0,0,1,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,7,0,3,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6009,45.09,30.06,32,48,0,0,1,6,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Too close
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6011,45.53,30.35,33,48,0,7,1,0,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6012,43.64,29.09,30,48,0,8,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6013,39.78,26.52,25,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6014,43.65,29.1,30,48,0,2,0,13,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,
Ross Islet Slug Island,7/4/2022,3.4,Claire Attridge,IMG_6015,47.44,31.63,36,48,0,7,0,0,5,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202556,48.43,36.32,42,48,0,7,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,3,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202557,51.16,38.37,47,48,0,3,4,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202558,49.66,37.24,45,48,0,4,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202559,52.71,39.53,50,48,0,15,2,14,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202560,47.98,35.98,42,48,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,9,2,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202561,49.48,37.11,44,48,0,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,1,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202562,46.24,34.68,40,48,0,3,0,5,0,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,4,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202563,48.98,36.73,42,48,0,20,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,2,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Washer not visible
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Too blurry
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Too blurry
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202567,54.36,40.77,54,48,0,24,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202568,47.51,35.63,40,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202569,48.89,36.67,44,48,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202570,51.05,38.29,46,48,0,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202571,49.42,37.06,44,48,0,26,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,3,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202572,49.44,37.08,45,48,0,32,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202573,48.22,36.17,42,48,0,2,1,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202574,46.39,34.79,40,48,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202575,50.23,37.67,45,48,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,34,0,0,0,0,0,2,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202576,46.15,34.61,38,48,0,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Too blurry
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202578,48.35,36.26,42,48,0,1,0,0,0,0,0,0,6,0,0,0,20,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,5,0,5,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202579,47.52,35.64,42,48,0,21,2,9,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202580,47.69,35.77,40,48,0,2,2,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,16,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202581,46.45,34.84,40,48,0,10,1,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,3,0,2,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202582,49.34,37.01,44,48,0,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202584,46.84,35.13,40,48,0,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202585,46.01,34.5,38,48,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202587,48.92,36.69,44,48,0,25,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202588,53.52,40.14,52,48,0,7,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202589,47.36,35.52,40,48,5,8,1,11,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,8,0,2,0,0,0,48,0,0,0,
Turf Island 2,8/20/2022,2.5,Claire Attridge,P8202590,49.93,37.45,45,48,3,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,2,0,24,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251841,51.71,38.78,48,48,0,0,1,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,14,3,0,0,0,0,0,8,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251842,49.47,37.11,45,48,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251843,48.96,36.72,44,48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251845,50.43,37.82,46,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251846,48.79,36.59,43,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,31,0,3,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251847,47.76,35.82,40,48,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251848,48.35,36.26,42,48,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251849,48.4,36.3,42,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251850,49.34,37.01,44,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,Blurry
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251853,49.85,37.39,46,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,7,0,5,0,0,0,0,0,5,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251854,48.88,36.66,42,48,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
Ed King East Inside,7/25/2022,3,Claire Attridge,P7251855,49.55,37.16,44,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,
